gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4328742,391.31278745550827,4.958262483,0.9145371100703543,5.421608843279631,5.906501572746442e-8,9.505365794918474e-6
107275892,40.50708846818266,8.225334033529956,1.273737447411544,6.4576369723958935,1.0635048209037617e-10,3.7341910181248145e-8
4328768,782.3999148718378,2.443707063572452,0.7312157508849346,3.3419781516125986,8.318360807163342e-4,0.025331102936294782
4328775,34.77378857630303,4.251588237450726,1.058816779926143,4.015414487242347,5.934141233913568e-5,0.003253372
4328788,446.02958932807513,1.7824889008091511,0.5228380680979681,3.409256153,6.51402839629909e-4,0.021053849
4328809,396.03748254430917,4.072531960832643,0.900182155,4.5241198561310885,6.064735068737893e-6,4.966225105403955e-4
4328852,50.28324077700013,3.062728856518711,0.9514322868079181,3.2190718130811513,0.001286063,0.034776217
107277595,19.85254115401733,5.556956289194902,1.3737009286731552,4.045244618537395,5.226851741383216e-5,0.002957476
4328879,82.96399075954858,2.8903008763718065,0.7675312852677869,3.765710834006458,1.6607591331373048e-4,0.007576069
4328882,22.999154917557608,1.4636679288487888,0.45587545044951916,3.210675037,0.001324236,0.035477276
4328953,226.3992909878929,1.7689171583528158,0.5631863129680511,3.1409093538343225,0.001684242,0.041477803426165506
4328975,760.7060723440381,1.0485746542578374,0.317538125,3.302200814149505,9.592936493698141e-4,0.028104514577112605
4328982,41.33996531163124,4.5221632396897755,1.022083020119092,4.424457848015964,9.668477857812403e-6,7.298283579053571e-4
4329036,172.7656526841419,-3.607009672,0.6248059183443996,-5.773008171,7.786866430379026e-9,1.7185985015009862e-6
107278249,9.189187329,5.154629404076606,1.615288484910513,3.191150962957662,0.001417072,0.037232687
4329093,929.7427816700599,0.6851777794420847,0.19990714653984407,3.4274801641747206,6.092108089986893e-4,0.020226147976698607
4329203,445.4648306,-1.172819952,0.27709109887025907,-4.232615037,2.309896948540167e-5,0.001515812
107275853,17.76461622,-2.626046627,0.7426884026690833,-3.535865941,4.0644089139715703e-4,0.015216253985844454
4329226,463.4127579144969,-1.191367772,0.3774761694926769,-3.156140356,0.001598719,0.040009413
4329369,69.83342229493459,4.126142479664471,1.1272617446124806,3.660323344941433,2.518971717738983e-4,0.010424044747657712
4329427,145.80959369787757,5.871402586611238,0.8560915513629471,6.85838165,6.964499386940045e-12,3.2937818121009918e-9
4329439,181.3481056633616,2.873793096735106,0.49374496353084013,5.82039982,5.8707022380071875e-9,1.3574586433053663e-6
4329456,20.86731931455057,3.1446207116548317,0.8377334606923252,3.7537246143373975,1.7422626846177005e-4,0.007839844
4329459,1024.6323875939995,3.523882549,0.6424164145484573,5.485355711353939,4.126382462359446e-8,7.0833175690902074e-6
107278754,158.33885670609766,4.340333417371187,0.9190452111768349,4.722654951668157,2.3278560603318417e-6,2.2858362856834787e-4
4329529,761.9288198938017,4.1603203911077555,0.7510525668826289,5.5393198486437125,3.0364862327067535e-8,5.412887073595869e-6
4329544,637.4889705511649,5.4453212421239545,0.7270618122236899,7.489488721006614,6.914242547584178e-14,4.5780187656490213e-11
9266285,96.90902511582325,-1.435285696,0.3940507963690413,-3.642387502,2.7012103926305164e-4,0.011029703102378241
4329550,468.5154379215356,2.3670052992306427,0.7310630939993941,3.237757888011516,0.00120473,0.033315529
4329552,115.48670385040735,3.7426215988508305,1.0154427620751436,3.6857041466349765,2.2807117642994947e-4,0.009715664
9266054,902.6738213247114,5.746472563296453,1.0371496194530418,5.540639899503556,3.0136836613014275e-8,5.412887073595869e-6
4329593,3250.1708278494934,1.1858753136166151,0.3337199359649437,3.553504558208916,3.801346095759406e-4,0.014412600706695589
107278421,30.165040229096043,2.533888542658712,0.614731858,4.121941152536836,3.756931844554138e-5,0.002267269
4329723,189.1267154574596,3.4603593883044415,1.0916519588537836,3.169837566,0.001525242,0.03879907
4329734,1625.4705295156862,1.6658079230997984,0.4921128931806504,3.385011744628879,7.117520908728102e-4,0.022687954544548146
4329741,1852.2114799160056,3.484952021150183,0.8530007446211649,4.085520491190101,4.397811890260943e-5,0.002580124
4329743,30.82176613402493,4.210175970065007,1.1532378322897923,3.6507438901007627,2.614818793379758e-4,0.010763021441879664
4329746,9.659642640289997,2.8778258003063653,0.8330287855101913,3.454653489007383,0.000551,0.018944934
4329752,508.5973078705582,2.6973688536910285,0.7518015029223576,3.587873718,3.333856817384947e-4,0.013006531630652992
9268845,565.8677932635972,-3.831889024,0.834625904,-4.591145575,4.408197213938821e-6,3.944230202155144e-4
4329803,637.8359135581474,-3.148063395,0.3381377825217981,-9.310001892,1.2783007256644185e-20,2.962334101654724e-17
4329805,624.7238799512321,-1.838948138,0.29857782534898186,-6.159024487,7.319440957757863e-10,2.1746246763471886e-7
4329853,237.94961585370143,-1.592212045,0.28093977560536637,-5.667449694,1.4493858854799422e-8,2.8925660605322875e-6
4329861,1180.3124382920353,4.436821784624585,0.5871698926665029,7.556282840858436,4.1475144009658435e-14,3.003578085249452e-11
4329920,466.3419121884988,2.4260785367125015,0.7412422768302477,3.2729899690652684,0.001064163,0.030445559
112937823,10.23086599039266,2.5122228827578974,0.7771614818845249,3.232562268353873,0.001226854,0.033699066372274745
4329959,3953.8767625384053,2.4948953935287284,0.8058951721321143,3.0958063527395447,0.001962785,0.045991486
4329965,854.2932800487381,3.1157334434764388,0.8382155964255061,3.7171026842774095,2.0152055249919262e-4,0.00881116
